"row_id","age","gender","education_level","job_title","years_of_experience","salary"
5798,24,"Female","High School","Receptionist",0,25000
5799,38,"Male","Master's","Marketing Director",14,195000
5800,40,"Female","Bachelor's","Financial Manager",16,215000
5801,27,"Male","Bachelor's","Product Designer",2,55000
5802,32,"Female","PhD","Data Scientist",9,145000
5803,29,"Male","Bachelor's","Marketing Analyst",4,75000
5804,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5805,33,"Female","Master's","Marketing Manager",9,135000
5806,34,"Male","PhD","Research Director",11,160000
5807,27,"Male","Bachelor's","Software Engineer",3,80000
5808,28,"Female","Bachelor's","Marketing Analyst",3,60000
5809,32,"Male","Bachelor's","Product Manager",7,120000
5810,36,"Female","PhD","Research Scientist",13,185000
5811,24,"Female","High School","Receptionist",0,25000
5812,25,"Male","Bachelor's","Product Manager",1,60000
5813,37,"Male","Master's","Marketing Director",14,190000
5814,30,"Female","Bachelor's","Marketing Coordinator",5,95000
5815,39,"Female","Bachelor's","Financial Manager",16,200000
5816,34,"Male","PhD","Research Director",12,170000
5817,26,"Male","Bachelor's","Product Designer",2,55000
5818,28,"Female","Bachelor's","Marketing Analyst",3,65000
5819,31,"Female","PhD","Data Scientist",8,140000
5820,32,"Male","Bachelor's","Product Manager",7,120000
5821,29,"Male","Bachelor's","Marketing Analyst",4,70000
5822,24,"Female","High School","Receptionist",0,25000
5823,33,"Female","Master's","Marketing Manager",9,130000
5824,38,"Male","Master's","Marketing Director",14,195000
5825,27,"Male","Bachelor's","Software Engineer",3,80000
5826,40,"Female","Bachelor's","Financial Manager",16,215000
5827,36,"Female","PhD","Research Scientist",12,170000
5828,27,"Male","Bachelor's","Product Designer",2,55000
5829,25,"Male","Bachelor's","Product Manager",1,60000
5830,32,"Female","PhD","Data Scientist",9,145000
5831,27,"Male","Bachelor's","Software Engineer",3,80000
5832,29,"Male","Bachelor's","Marketing Analyst",4,75000
5833,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5834,36,"Female","PhD","Research Scientist",12,160000
5835,33,"Female","Master's","Marketing Manager",9,135000
5836,25,"Male","Bachelor's","Product Manager",1,55000
5837,27,"Male","Bachelor's","Software Engineer",3,80000
5838,30,"Female","Bachelor's","Marketing Coordinator",5,85000
5839,36,"Female","PhD","Research Scientist",13,185000
5840,34,"Male","PhD","Research Director",11,170000
5841,25,"Male","Bachelor's","Product Manager",1,60000
5842,30,"Female","Bachelor's","Marketing Coordinator",5,95000
5843,34,"Male","PhD","Research Director",12,170000
5844,28,"Female","Bachelor's","Marketing Analyst",3,65000
5845,32,"Male","Bachelor's","Product Manager",7,120000
5846,24,"Female","High School","Receptionist",0,25000
5847,28,"Female","Bachelor's","Marketing Analyst",3,60000
5848,38,"Male","Master's","Marketing Director",14,195000
5849,32,"Male","Bachelor's","Product Manager",7,120000
5850,29,"Male","Bachelor's","Marketing Analyst",4,70000
5851,40,"Female","Bachelor's","Financial Manager",16,215000
5852,24,"Female","High School","Receptionist",0,25000
5853,27,"Male","Bachelor's","Product Designer",2,55000
5854,37,"Male","Master's","Marketing Director",14,180000
5855,32,"Female","PhD","Data Scientist",9,145000
5856,33,"Female","Master's","Marketing Manager",9,130000
5857,39,"Female","Bachelor's","Financial Manager",16,200000
5858,29,"Male","Bachelor's","Marketing Analyst",4,75000
5859,27,"Male","Bachelor's","Software Engineer",3,80000
5860,33,"Female","Master's","Marketing Manager",9,135000
5861,26,"Male","Bachelor's","Product Designer",2,50000
5862,36,"Female","PhD","Research Scientist",12,170000
5863,27,"Male","Bachelor's","Software Engineer",3,80000
5864,25,"Male","Bachelor's","Product Manager",1,60000
5865,36,"Female","PhD","Research Scientist",13,185000
5866,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5867,34,"Male","PhD","Research Director",11,160000
5868,25,"Male","Bachelor's","Product Manager",1,60000
5869,31,"Female","PhD","Data Scientist",8,140000
5870,28,"Female","Bachelor's","Marketing Analyst",3,60000
5871,30,"Female","Bachelor's","Marketing Coordinator",5,95000
5872,29,"Male","Bachelor's","Marketing Analyst",4,70000
5873,32,"Male","Bachelor's","Product Manager",7,120000
5874,34,"Male","PhD","Research Director",12,170000
5875,24,"Female","High School","Receptionist",0,25000
5876,28,"Female","Bachelor's","Marketing Analyst",3,65000
5877,32,"Male","Bachelor's","Product Manager",7,120000
5878,34,"Male","PhD","Research Director",11,160000
5879,33,"Female","Master's","Marketing Manager",9,130000
5880,24,"Female","High School","Receptionist",0,25000
5881,27,"Male","Bachelor's","Software Engineer",3,80000
5882,38,"Male","Master's","Marketing Director",14,195000
5883,28,"Female","Bachelor's","Marketing Analyst",3,60000
5884,36,"Female","PhD","Research Scientist",12,160000
5885,40,"Female","Bachelor's","Financial Manager",16,215000
5886,32,"Male","Bachelor's","Product Manager",7,120000
5887,25,"Male","Bachelor's","Product Manager",1,55000
5888,27,"Male","Bachelor's","Product Designer",2,55000
5889,24,"Female","High School","Receptionist",0,25000
5890,30,"Female","Bachelor's","Marketing Coordinator",5,85000
5891,32,"Female","PhD","Data Scientist",9,145000
5892,37,"Male","Master's","Marketing Director",14,190000
5893,37,"Male","Master's","Marketing Director",14,190000
5894,34,"Male","PhD","Research Director",11,170000
5895,29,"Male","Bachelor's","Marketing Analyst",4,75000
5896,39,"Female","Bachelor's","Financial Manager",16,200000
5897,39,"Female","Bachelor's","Financial Manager",16,200000
5898,33,"Female","Master's","Marketing Manager",9,135000
5899,28,"Female","Bachelor's","Marketing Analyst",3,60000
5900,26,"Male","Bachelor's","Product Designer",2,55000
5901,26,"Male","Bachelor's","Product Designer",2,55000
5902,32,"Male","Bachelor's","Product Manager",7,120000
5903,27,"Male","Bachelor's","Software Engineer",3,80000
5904,31,"Female","PhD","Data Scientist",8,140000
5905,36,"Female","PhD","Research Scientist",13,185000
5906,29,"Male","Bachelor's","Marketing Analyst",4,70000
5907,25,"Male","Bachelor's","Product Manager",1,60000
5908,33,"Female","Master's","Marketing Manager",9,130000
5909,30,"Female","Bachelor's","Marketing Coordinator",5,95000
5910,27,"Male","Bachelor's","Software Engineer",3,80000
5911,31,"Female","PhD","Data Scientist",8,140000
5912,34,"Male","PhD","Research Director",12,170000
5913,36,"Female","PhD","Research Scientist",12,170000
5914,29,"Male","Bachelor's","Marketing Analyst",4,70000
5915,28,"Female","Bachelor's","Marketing Analyst",3,65000
5916,25,"Male","Bachelor's","Product Manager",1,60000
5917,33,"Female","Master's","Marketing Manager",9,130000
5918,32,"Male","Bachelor's","Product Manager",7,120000
5919,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5920,27,"Male","Bachelor's","Software Engineer",3,80000
5921,24,"Female","High School","Receptionist",0,25000
5922,36,"Female","PhD","Research Scientist",12,170000
5923,38,"Male","Master's","Marketing Director",14,195000
5924,34,"Male","PhD","Research Director",11,160000
5925,40,"Female","Bachelor's","Financial Manager",16,215000
5926,28,"Female","Bachelor's","Marketing Analyst",3,60000
5927,24,"Female","High School","Receptionist",0,25000
5928,26,"Female","Master's","Software Engineer",2,75000
5929,25,"Male","Bachelor's","Product Manager",1,60000
5930,39,"Male","PhD","Research Scientist",14,185000
5931,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5932,32,"Male","Bachelor's","Product Manager",7,120000
5933,24,"Female","High School","Receptionist",0,25000
5934,37,"Male","Master's","Marketing Director",14,190000
5935,34,"Male","PhD","Research Director",11,160000
5936,39,"Female","Bachelor's","Financial Manager",16,200000
5937,28,"Female","Bachelor's","Marketing Analyst",3,60000
5938,32,"Male","Bachelor's","Product Manager",7,120000
5939,24,"Female","High School","Receptionist",0,25000
5940,37,"Male","Master's","Marketing Director",14,180000
5941,37,"Male","Master's","Marketing Director",14,190000
5942,39,"Female","Bachelor's","Financial Manager",16,200000
5943,39,"Female","Bachelor's","Financial Manager",16,200000
5944,26,"Male","Bachelor's","Product Designer",2,50000
5945,26,"Male","Bachelor's","Product Designer",2,55000
5946,31,"Female","PhD","Data Scientist",8,140000
5947,29,"Male","Bachelor's","Marketing Analyst",4,70000
5948,26,"Male","Bachelor's","Product Designer",2,55000
5949,33,"Female","Master's","Marketing Manager",9,130000
5950,32,"Female","Bachelor's","Marketing Manager",7,120000
5951,27,"Male","Bachelor's","Software Engineer",3,80000
5952,36,"Female","PhD","Research Scientist",12,160000
5953,28,"Male","Bachelor's","Graphic Designer",3,60000
5954,35,"Female","Master's","Data Scientist",10,145000
5955,29,"Male","Bachelor's","Marketing Analyst",4,75000
5956,33,"Female","Master's","Product Manager",8,135000
5957,31,"Female","PhD","Data Scientist",8,140000
5958,27,"Male","Bachelor's","Software Engineer",2,70000
5959,31,"Female","PhD","Data Scientist",8,140000
5960,29,"Male","Bachelor's","Marketing Analyst",4,70000
5961,25,"Male","Bachelor's","Product Manager",1,55000
5962,36,"Female","PhD","Research Director",12,175000
5963,29,"Male","Bachelor's","Marketing Analyst",4,70000
5964,33,"Female","Master's","Marketing Manager",9,130000
5965,24,"Male","High School","Delivery Driver",0,28000
5966,33,"Female","Master's","Marketing Manager",9,130000
5967,27,"Male","Bachelor's","Software Engineer",3,80000
5968,27,"Male","Bachelor's","Software Engineer",3,80000
5969,38,"Male","Master's","Marketing Director",14,195000
5970,30,"Female","Bachelor's","Marketing Coordinator",5,85000
5971,36,"Female","PhD","Research Scientist",12,170000
5972,40,"Female","Bachelor's","Financial Manager",16,215000
5973,34,"Male","PhD","Research Director",11,170000
5974,25,"Male","Bachelor's","Product Manager",1,60000
5975,36,"Female","PhD","Research Scientist",12,170000
5976,28,"Female","Bachelor's","Marketing Analyst",3,60000
5977,25,"Male","Bachelor's","Product Manager",1,60000
5978,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5979,30,"Female","Bachelor's","Marketing Coordinator",5,90000
5980,32,"Male","Bachelor's","Product Manager",7,120000
5981,34,"Male","PhD","Research Director",11,160000
5982,34,"Male","PhD","Research Director",11,160000
5983,24,"Female","High School","Receptionist",0,25000
5984,28,"Female","Bachelor's","Marketing Analyst",3,60000
5985,37,"Male","Master's","Marketing Director",14,180000
5986,28,"Female","Bachelor's","Marketing Analyst",3,60000
5987,28,"Female","Bachelor's","Marketing Coordinator",3,60000
5988,32,"Male","Bachelor's","Product Manager",7,120000
5989,33,"Male","Master's","Software Engineer",9,120000
5990,27,"Male","Bachelor's","Product Designer",2,55000
5991,24,"Female","High School","Receptionist",0,25000
5992,32,"Female","PhD","Data Scientist",9,145000
5993,37,"Male","Master's","Marketing Director",14,190000
5994,29,"Male","Bachelor's","Marketing Analyst",4,75000
5995,39,"Female","Bachelor's","Financial Manager",16,200000
5996,33,"Female","Master's","Marketing Manager",9,135000
5997,26,"Female","Bachelor's","Graphic Designer",1,45000
5998,26,"Male","Bachelor's","Product Designer",2,55000
5999,27,"Male","Bachelor's","Software Engineer",3,80000
6000,29,"Male","Bachelor's","Product Manager",5,80000
6001,32,"Male","Bachelor's","Product Manager",7,120000
6002,36,"Female","PhD","Research Scientist",13,185000
6003,25,"Male","Bachelor's","Product Manager",1,60000
6004,24,"Female","High School","Receptionist",0,25000
6005,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6006,34,"Male","PhD","Research Director",12,170000
6007,35,"Female","PhD","Research Scientist",11,150000
6008,28,"Female","Bachelor's","Marketing Analyst",3,65000
6009,32,"Male","Bachelor's","Product Manager",7,120000
6010,27,"Male","Bachelor's","Software Engineer",2,65000
6011,37,"Male","Master's","Marketing Director",14,190000
6012,31,"Female","Bachelor's","Marketing Manager",7,100000
6013,39,"Female","Bachelor's","Financial Manager",16,200000
6014,28,"Male","Master's","Financial Analyst",4,90000
6015,26,"Male","Bachelor's","Product Designer",2,55000
6016,24,"Female","Bachelor's","Marketing Analyst",0,40000
6017,30,"Male","Bachelor's","Project Manager",6,110000
6018,31,"Female","PhD","Data Scientist",8,140000
6019,29,"Male","Bachelor's","Marketing Analyst",4,70000
6020,33,"Female","Master's","Marketing Manager",9,130000
6021,34,"Female","PhD","Research Director",12,170000
6022,27,"Male","Bachelor's","Software Engineer",3,75000
6023,33,"Female","Master's","Marketing Manager",8,120000
6024,29,"Male","Bachelor's","Marketing Analyst",4,70000
6025,24,"Female","High School","Receptionist",0,25000
6026,25,"Female","High School","Customer Service Representative",1,30000
6027,27,"Male","Bachelor's","Software Engineer",3,80000
6028,38,"Male","Master's","Marketing Director",14,195000
6029,40,"Female","Bachelor's","Financial Manager",16,215000
6030,27,"Male","Bachelor's","Product Designer",2,55000
6031,36,"Male","PhD","Research Scientist",13,180000
6032,32,"Female","PhD","Data Scientist",9,145000
6033,39,"Female","Bachelor's","Financial Manager",15,200000
6034,29,"Male","Bachelor's","Marketing Analyst",4,75000
6035,26,"Male","Bachelor's","Product Designer",1,50000
6036,33,"Female","Master's","Marketing Manager",9,135000
6037,31,"Female","PhD","Data Scientist",8,140000
6038,27,"Male","Bachelor's","Software Engineer",3,80000
6039,36,"Female","PhD","Research Scientist",12,170000
6040,25,"Male","Bachelor's","Product Manager",1,60000
6041,28,"Male","Bachelor's","Marketing Analyst",3,65000
6042,30,"Female","Bachelor's","Marketing Coordinator",5,90000
6043,32,"Female","Bachelor's","Product Manager",7,110000
6044,36,"Female","PhD","Research Scientist",13,185000
6045,34,"Male","PhD","Research Director",11,160000
6046,24,"Male","High School","Delivery Driver",0,28000
6047,25,"Male","Bachelor's","Product Manager",1,60000
6048,28,"Female","Bachelor's","Marketing Analyst",3,60000
6049,37,"Male","Master's","Marketing Director",14,190000
6050,32,"Male","Bachelor's","Product Manager",7,120000
6051,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6052,39,"Female","Bachelor's","Financial Manager",16,210000
6053,34,"Male","PhD","Research Director",12,170000
6054,26,"Male","Bachelor's","Product Designer",2,55000
6055,28,"Female","Bachelor's","Marketing Analyst",3,65000
6056,32,"Male","Bachelor's","Product Manager",7,120000
6057,24,"Female","High School","Receptionist",0,25000
6058,24,"Female","High School","Receptionist",0,25000
6059,38,"Male","Master's","Marketing Director",14,195000
6060,40,"Female","Bachelor's","Financial Manager",16,215000
6061,31,"Female","PhD","Data Scientist",8,140000
6062,27,"Male","Bachelor's","Product Designer",2,55000
6063,29,"Male","Bachelor's","Marketing Analyst",4,70000
6064,37,"Male","Master's","Marketing Director",14,190000
6065,31,"Female","PhD","Data Scientist",8,140000
6066,39,"Female","Bachelor's","Financial Manager",16,200000
6067,29,"Male","Bachelor's","Marketing Analyst",4,70000
6068,32,"Female","PhD","Data Scientist",9,145000
6069,26,"Male","Bachelor's","Product Designer",2,55000
6070,33,"Female","Master's","Marketing Manager",9,130000
6071,33,"Female","Master's","Marketing Manager",9,130000
6072,31,"Female","PhD","Data Scientist",8,140000
6073,27,"Male","Bachelor's","Software Engineer",3,80000
6074,29,"Male","Bachelor's","Marketing Analyst",4,70000
6075,27,"Male","Bachelor's","Software Engineer",3,80000
6076,36,"Female","PhD","Research Scientist",12,170000
6077,33,"Female","Master's","Marketing Manager",9,130000
6078,36,"Female","PhD","Research Scientist",12,170000
6079,27,"Male","Bachelor's","Software Engineer",3,80000
6080,25,"Male","Bachelor's","Product Manager",1,60000
6081,36,"Female","PhD","Research Scientist",12,170000
6082,30,"Female","Bachelor's","Marketing Coordinator",5,90000
6083,25,"Male","Bachelor's","Product Manager",1,60000
6084,25,"Male","Bachelor's","Product Manager",1,60000
6085,30,"Female","Bachelor's","Marketing Coordinator",5,90000
6086,34,"Male","PhD","Research Director",11,160000
6087,28,"Female","Bachelor's","Marketing Analyst",3,60000
6088,32,"Male","Bachelor's","Product Manager",7,120000
6089,29,"Male","Bachelor's","Marketing Analyst",4,75000
6090,33,"Female","Master's","Marketing Manager",9,135000
6091,30,"Female","Bachelor's","Marketing Coordinator",5,90000
6092,34,"Male","PhD","Research Director",11,160000
6093,24,"Female","High School","Receptionist",0,25000
6094,28,"Female","Bachelor's","Marketing Analyst",3,60000
6095,37,"Male","Master's","Marketing Director",14,190000
6096,32,"Male","Bachelor's","Product Manager",7,120000
6097,39,"Female","Bachelor's","Financial Manager",16,200000
6098,24,"Female","High School","Receptionist",0,25000
6099,26,"Male","Bachelor's","Product Designer",2,55000
6100,37,"Male","Master's","Marketing Director",14,190000
6101,39,"Female","Bachelor's","Financial Manager",16,200000
6102,26,"Male","Bachelor's","Product Designer",2,55000
6103,27,"Male","Bachelor's","Software Engineer",3,80000
6104,36,"Female","PhD","Research Scientist",13,185000
6105,25,"Male","Bachelor's","Product Manager",1,60000
6106,31,"Female","PhD","Data Scientist",8,140000
6107,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6108,29,"Male","Bachelor's","Marketing Analyst",4,70000
6109,31,"Female","PhD","Data Scientist",8,140000
6110,34,"Male","PhD","Research Director",12,170000
6111,28,"Female","Bachelor's","Marketing Analyst",3,65000
6112,33,"Female","Master's","Marketing Manager",9,130000
6113,32,"Male","Bachelor's","Product Manager",7,120000
6114,27,"Male","Bachelor's","Software Engineer",3,80000
6115,36,"Female","PhD","Research Scientist",12,170000
6116,25,"Male","Bachelor's","Product Manager",1,60000
6117,24,"Female","High School","Receptionist",0,25000
6118,30,"Female","Bachelor's","Marketing Coordinator",5,90000
6119,34,"Male","PhD","Research Director",11,160000
6120,38,"Male","Master's","Marketing Director",14,195000
6121,40,"Female","Bachelor's","Financial Manager",16,215000
6122,29,"Male","Bachelor's","Marketing Analyst",4,70000
6123,27,"Male","Bachelor's","Product Designer",2,55000
6124,33,"Female","Master's","Marketing Manager",9,130000
6125,32,"Female","PhD","Data Scientist",9,145000
6126,28,"Female","Bachelor's","Marketing Analyst",3,60000
6127,29,"Male","Bachelor's","Marketing Analyst",4,75000
6128,32,"Male","Bachelor's","Product Manager",7,120000
6129,33,"Female","Master's","Marketing Manager",9,135000
6130,24,"Female","High School","Receptionist",0,25000
6131,27,"Male","Bachelor's","Software Engineer",3,80000
6132,27,"Male","Bachelor's","Software Engineer",3,80000
6133,37,"Male","Master's","Marketing Director",14,190000
6134,36,"Female","PhD","Research Scientist",13,185000
6135,36,"Female","PhD","Research Scientist",12,170000
6136,39,"Female","Bachelor's","Financial Manager",16,200000
6137,25,"Male","Bachelor's","Product Manager",1,60000
6138,29,"Female","Bachelor's","Marketing Coordinator",4,65000
6139,25,"Male","Bachelor's","Product Manager",1,60000
6140,34,"Male","Master's","Software Engineer",9,125000
6141,28,"Female","Bachelor's","Product Manager",3,70000
6142,31,"Male","PhD","Data Scientist",7,110000
6143,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6144,34,"Male","PhD","Research Director",12,170000
6145,28,"Female","Bachelor's","Marketing Analyst",3,65000
6146,32,"Male","Bachelor's","Product Manager",7,120000
6147,37,"Female","Bachelor's","Financial Analyst",12,160000
6148,24,"Female","High School","Receptionist",0,25000
6149,30,"Male","Bachelor's","Marketing Analyst",4,75000
6150,38,"Male","Master's","Marketing Director",14,195000
6151,33,"Female","Master's","Software Engineer",8,120000
6152,40,"Female","Bachelor's","Financial Manager",16,215000
6153,27,"Male","Bachelor's","Graphic Designer",2,50000
6154,27,"Male","Bachelor's","Product Designer",2,55000
6155,30,"Female","Bachelor's","Product Manager",5,85000
6156,36,"Male","PhD","Research Scientist",11,155000
6157,28,"Male","Bachelor's","Software Engineer",3,70000
6158,32,"Female","Bachelor's","Marketing Manager",8,115000
6159,32,"Female","PhD","Data Scientist",9,145000
6160,29,"Male","Bachelor's","Marketing Analyst",4,75000
6161,33,"Female","Master's","Marketing Manager",9,135000
6162,27,"Male","Bachelor's","Software Engineer",3,80000
6163,36,"Female","PhD","Research Scientist",13,185000
6164,25,"Male","Bachelor's","Product Manager",1,60000
6165,29,"Male","Master's","Financial Analyst",5,95000
6166,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6167,25,"Female","Bachelor's","Marketing Analyst",0,40000
6168,34,"Male","PhD","Research Director",12,170000
6169,28,"Female","Bachelor's","Marketing Analyst",3,65000
6170,31,"Male","Bachelor's","Project Manager",6,115000
6171,35,"Female","PhD","Research Director",12,175000
6172,32,"Male","Bachelor's","Product Manager",7,120000
6173,28,"Male","Bachelor's","Software Engineer",3,70000
6174,24,"Female","High School","Receptionist",0,25000
6175,33,"Female","Master's","Marketing Manager",9,135000
6176,38,"Male","Master's","Marketing Director",14,195000
6177,29,"Male","Bachelor's","Marketing Analyst",4,75000
6178,40,"Female","Bachelor's","Financial Manager",16,215000
6179,25,"Female","High School","Customer Service Representative",1,30000
6180,36,"Male","PhD","Research Scientist",13,185000
6181,27,"Male","Bachelor's","Product Designer",2,55000
6182,32,"Female","PhD","Data Scientist",9,145000
6183,29,"Male","Bachelor's","Marketing Analyst",4,75000
6184,33,"Female","Master's","Marketing Manager",9,135000
6185,40,"Female","Bachelor's","Financial Manager",15,210000
6186,27,"Male","Bachelor's","Product Designer",1,45000
6187,32,"Female","PhD","Data Scientist",9,145000
6188,27,"Male","Bachelor's","Software Engineer",3,80000
6189,36,"Female","PhD","Research Scientist",13,185000
6190,25,"Male","Bachelor's","Product Manager",1,60000
6191,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6192,34,"Male","PhD","Research Director",12,170000
6193,28,"Female","Bachelor's","Marketing Analyst",3,65000
6194,28,"Male","Bachelor's","Marketing Analyst",3,70000
6195,32,"Female","Bachelor's","Product Manager",7,120000
6196,32,"Male","Bachelor's","Product Manager",7,120000
6197,24,"Male","High School","Delivery Driver",0,28000
6198,24,"Female","High School","Receptionist",0,25000
6199,38,"Male","Master's","Marketing Director",14,195000
6200,38,"Male","Master's","Marketing Director",14,195000
6201,40,"Female","Bachelor's","Financial Manager",16,215000
6202,50,"Female","Master's","Content Marketing Manager",19,190000
6203,37,"Male","Master's","Marketing Manager",11,110000
6204,26,"Female","Bachelor's","Sales Representative",2,40000
6205,27,"Male","Bachelor's","Product Designer",2,55000
6206,42,"Male","PhD","Content Marketing Manager",15,150000
6207,32,"Female","PhD","Data Scientist",9,145000
6208,33,"Female","High School","Sales Executive",4,55000
6209,29,"Male","Bachelor's","Sales Associate",2,45000
6210,29,"Male","Bachelor's","Marketing Analyst",4,75000
6211,33,"Female","Master's","Marketing Manager",9,135000
6212,45,"Female","Master's","Sales Manager",8,80000
6213,29,"Male","Bachelor's","Sales Manager",5,70000
6214,27,"Male","Bachelor's","Software Engineer",3,80000
6215,45,"Female","Master's","Director of Marketing",16,160000
6216,37,"Male","PhD","Marketing Manager",7,90000
6217,24,"Male","High School","Sales Associate",1,35000
6218,39,"Female","Bachelor's","Financial Manager",10,100000
6219,31,"Male","PhD","Senior Product Marketing Manager",7,90000
6220,27,"Female","Master's","Digital Marketing Manager",3,50000
6221,36,"Female","PhD","Research Scientist",13,185000
6222,43,"Male","Bachelor's","Content Marketing Manager",14,140000
6223,25,"Male","Bachelor's","Product Manager",1,60000
6224,28,"Female","High School","Sales Representative",2,40000
6225,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6226,50,"Male","PhD","Marketing Manager",18,180000
6227,23,"Female","High School","Sales Executive",1,35000
6228,34,"Male","PhD","Research Director",12,170000
6229,35,"Female","Bachelor's","Sales Executive",7,90000
6230,41,"Male","Bachelor's","Financial Manager",12,120000
6231,23,"Male","Bachelor's","Sales Manager",1,35000
6232,26,"Female","Bachelor's","Digital Marketing Manager",4,60000
6233,41,"Female","Master's","Director of Marketing",12,120000
6234,33,"Male","Master's","Content Marketing Manager",5,70000
6235,26,"Male","High School","Financial Manager",3,45000
6236,28,"Female","High School","Sales Representative",3,40000
6237,32,"Female","Bachelor's","Sales Director",8,80000
6238,50,"Male","PhD","Senior Product Marketing Manager",15,150000
6239,27,"Male","PhD","Marketing Manager",4,55000
6240,35,"Female","Bachelor's","Junior Sales Representative",2,35000
6241,50,"Female","Master's","Content Marketing Manager",18,180000
6242,42,"Male","Master's","Director of Marketing",13,130000
6243,36,"Male","Bachelor's","Sales Representative",6,75000
6244,27,"Female","Bachelor's","Sales Associate",1,35000
6245,48,"Female","PhD","Senior Product Marketing Manager",19,190000
6246,48,"Male","PhD","Sales Director",18,180000
6247,31,"Male","High School","Junior Sales Representative",3,40000
6248,28,"Female","Bachelor's","Marketing Analyst",3,65000
6249,29,"Female","Bachelor's","Sales Director",5,70000
6250,31,"Female","High School","Financial Manager",4,60000
6251,32,"Male","Bachelor's","Product Manager",7,120000
6252,45,"Male","Master's","Director of Marketing",15,150000
6253,36,"Male","Bachelor's","Sales Manager",6,75000
6254,25,"Female","High School","Sales Associate",1,35000
6255,24,"Female","High School","Receptionist",0,25000
6256,25,"Female","Master's","Digital Marketing Manager",3,50000
6257,41,"Male","Bachelor's","Financial Manager",12,120000
6258,38,"Male","Master's","Marketing Director",14,195000
6259,39,"Male","PhD","Marketing Manager",10,100000
6260,35,"Female","PhD","Marketing Manager",8,80000
6261,40,"Female","Bachelor's","Financial Manager",16,215000
6262,23,"Male","Bachelor's","Sales Executive",1,35000
6263,30,"Female","High School","Sales Executive",2,40000
6264,27,"Male","Bachelor's","Product Designer",2,55000
6265,42,"Female","Master's","Sales Manager",13,130000
6266,44,"Male","Bachelor's","Content Marketing Manager",11,110000
6267,32,"Female","PhD","Data Scientist",9,145000
6268,26,"Male","High School","Digital Marketing Manager",2,40000
6269,29,"Female","Master's","Sales Representative",4,55000
6270,32,"Female","Bachelor's","Content Marketing Manager",7,90000
6271,47,"Male","PhD","Senior Product Marketing Manager",17,170000
6272,27,"Male","PhD","Sales Representative",4,55000
6273,32,"Female","Bachelor's","Junior Sales Representative",3,40000
6274,50,"Female","Master's","Senior Product Marketing Manager",18,180000
6275,38,"Male","Master's","Director of Marketing",9,95000
6276,36,"Male","Bachelor's","Junior Sales Representative",3,45000
6277,24,"Female","High School","Sales Associate",1,35000
6278,48,"Female","PhD","Director of Marketing",19,190000
6279,40,"Male","PhD","Sales Director",14,140000
6280,31,"Male","High School","Sales Associate",3,50000
6281,29,"Female","Bachelor's","Financial Manager",4,55000
6282,34,"Female","Bachelor's","Financial Manager",5,70000
6283,45,"Male","Master's","Marketing Manager",13,130000
6284,26,"Male","Master's","Digital Marketing Manager",3,50000
6285,25,"Female","High School","Sales Executive",1,35000
6286,31,"Female","PhD","Marketing Manager",6,75000
6287,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6288,27,"Male","High School","Sales Executive",2,40000
6289,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6290,43,"Female","Bachelor's","Content Marketing Manager",12,120000
6291,23,"Male","Bachelor's","Sales Representative",1,35000
6292,28,"Male","Master's","Sales Representative",2,40000
6293,40,"Female","Bachelor's","Financial Manager",16,215000
6294,42,"Female","Master's","Digital Marketing Manager",14,140000
6295,46,"Female","PhD","Senior Product Marketing Manager",16,160000
6296,26,"Male","High School","Sales Manager",2,40000
6297,29,"Male","Bachelor's","Marketing Analyst",4,75000
6298,27,"Male","Bachelor's","Product Designer",2,55000
6299,32,"Female","Bachelor's","Director of Marketing",8,80000
6300,32,"Female","PhD","Data Scientist",9,145000
6301,27,"Male","PhD","Marketing Manager",4,55000
6302,29,"Male","Bachelor's","Marketing Analyst",4,75000
6303,50,"Female","Master's","Content Marketing Manager",19,190000
6304,33,"Female","Master's","Marketing Manager",9,135000
6305,33,"Female","Master's","Marketing Manager",9,135000
6306,36,"Male","Bachelor's","Sales Director",6,75000
6307,33,"Male","Bachelor's","Junior Sales Representative",4,55000
6308,27,"Male","Bachelor's","Software Engineer",3,80000
6309,27,"Male","Bachelor's","Software Engineer",3,80000
6310,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6311,39,"Female","Master's","Director of Marketing",10,100000
6312,36,"Female","PhD","Research Scientist",13,185000
6313,31,"Male","High School","Sales Associate",3,50000
6314,29,"Female","Bachelor's","Financial Manager",4,55000
6315,25,"Male","High School","Sales Associate",1,35000
6316,45,"Male","Master's","Marketing Manager",13,130000
